batch,config,grip_AbsRel,grip_LPIPS,grip_PSNR,grip_px,grip_sharp,grip_sharp_gt,moving_AbsRel,moving_LPIPS,moving_PSNR,moving_px,moving_sharp,moving_sharp_gt,obj_AbsRel,obj_LPIPS,obj_PSNR,obj_px,obj_sharp,obj_sharp_gt,run,s_per_gen,static_AbsRel,static_LPIPS,static_PSNR,static_px,static_sharp,static_sharp_gt,task,view,whole_AbsRel,whole_LPIPS,whole_PSNR,whole_px,whole_sharp,whole_sharp_gt
3,S3b,0.2223341166973114,0.32117146253585815,16.254377365112305,0.035358887165784836,0.008320446126163006,0.02565137669444084,0.3172188997268677,0.4195269048213959,13.429889678955078,0.05078491196036339,0.009288962930440903,0.030638130381703377,0.026680659502744675,0.1561467945575714,17.694446563720703,0.003055419772863388,0.015688056126236916,0.02371116727590561,region_perceptual_apple,4.2796010136604306,0.09350790083408356,0.15893948078155518,19.953041076660156,0.9492150545120239,0.018044734373688698,0.0246079433709383,apple,left,0.09939520806074142,0.16387629508972168,19.48154640197754,1.0,0.0178323183208704,0.024403976276516914
3,S3b,0.1332911103963852,0.11813505738973618,16.86485481262207,0.009061278775334358,0.03468354791402817,0.037329476326704025,0.11582837253808975,0.20238997042179108,19.501850128173828,0.4594689905643463,0.01567423716187477,0.019062602892518044,0.11739806085824966,0.25896885991096497,11.962188720703125,0.0006860351422801614,0.028665434569120407,0.04010139778256416,region_perceptual_apple,4.2796010136604306,0.2741830050945282,0.1344858705997467,16.52153778076172,0.5405309796333313,0.009171729907393456,0.010038714855909348,apple,right,0.1360863596200943,0.1669219583272934,18.897872924804688,1.0,0.010729571804404259,0.012647535651922226
4,S3b,0.2629944980144501,0.2864695191383362,12.645326614379883,0.03449340909719467,0.021263256669044495,0.03871990367770195,0.339741051197052,0.43292734026908875,14.440851211547852,0.0278173815459013,0.019913412630558014,0.03910014405846596,0.3959679901599884,0.45438823103904724,13.224128723144531,0.004721679724752903,0.019876757636666298,0.027704522013664246,region_perceptual_apple,4.2796010136604306,0.06762046366930008,0.12439212948083878,22.151689529418945,0.97218257188797,0.016756519675254822,0.02329595945775509,apple,left,0.07216689735651016,0.12889671325683594,21.86948585510254,1.0,0.016815967857837677,0.023288914933800697
4,S3b,0.32331323623657227,0.374551385641098,13.973371505737305,0.021715087816119194,0.015140560455620289,0.028404416516423225,0.06898615509271622,0.13182437419891357,21.04454231262207,0.584484875202179,0.014676111750304699,0.017328504472970963,0.3060553967952728,0.40654072165489197,13.379578590393066,0.0026513671036809683,0.013960967771708965,0.024438656866550446,region_perceptual_apple,4.2796010136604306,0.3350370228290558,0.16909484565258026,14.582298278808594,0.41551512479782104,0.01617131568491459,0.022740649059414864,apple,right,0.10476163774728775,0.14557358622550964,19.23973274230957,1.0,0.014150392264127731,0.018362971022725105
5,S3b,0.17922477424144745,0.24384579062461853,16.12759780883789,0.012252196669578552,0.022184398025274277,0.03705127537250519,0.2770528793334961,0.40554895997047424,12.082648277282715,0.021693114191293716,0.012664186768233776,0.043209437280893326,0.050105269998311996,0.08931229263544083,17.495332717895508,0.0009252929594367743,0.057446807622909546,0.05604705587029457,region_perceptual_apple,4.2796010136604306,0.05643880367279053,0.13677483797073364,20.465030670166016,0.9783068895339966,0.015523702837526798,0.015893589705228806,apple,left,0.05903993919491768,0.13814574480056763,20.124053955078125,1.0,0.015477035194635391,0.01603570580482483
5,S3b,0.2401539534330368,0.3066788613796234,16.030242919921875,0.015931395813822746,0.011143404059112072,0.02949182689189911,0.05947626754641533,0.11883373558521271,22.079763412475586,0.4923339784145355,0.0141327865421772,0.01954583078622818,0.014856519177556038,0.06180509924888611,19.57366180419922,0.0020019530784338713,0.058105990290641785,0.05976790189743042,region_perceptual_apple,4.2796010136604306,0.12523597478866577,0.09966200590133667,18.451231002807617,0.5076659917831421,0.016549305990338326,0.019815664738416672,apple,right,0.0631016343832016,0.1050976887345314,21.674148559570312,1.0,0.013571825809776783,0.01735658198595047
6,S3b,0.4550371766090393,0.3939181864261627,13.2225980758667,0.036457519978284836,0.013889152556657791,0.04080412536859512,0.41019150614738464,0.4635527431964874,12.918606758117676,0.03197875991463661,0.010789171792566776,0.03428272157907486,0.1602240949869156,0.34031152725219727,18.198284149169922,0.0054125976748764515,0.0040939184837043285,0.022093193605542183,region_perceptual_apple,4.2796010136604306,0.07122311741113663,0.15734241902828217,22.22734832763672,0.9680212140083313,0.009862363338470459,0.01655276119709015,apple,left,0.08279502391815186,0.16331660747528076,21.199256896972656,1.0,0.009788012132048607,0.016601454466581345
6,S3b,0.2598997950553894,0.3664129972457886,12.408308982849121,0.017165526747703552,0.01848357915878296,0.06439767777919769,0.08435405790805817,0.09915010631084442,22.399290084838867,0.4816626012325287,0.009647827595472336,0.0156102878972888,0.12666019797325134,0.22748279571533203,16.917190551757812,0.0022644042037427425,0.005797012709081173,0.029743460938334465,region_perceptual_apple,4.2796010136604306,0.18188072741031647,0.1479593813419342,16.69219207763672,0.5183373689651489,0.026224983856081963,0.03624718636274338,apple,right,0.0885830745100975,0.12096378952264786,21.84941291809082,1.0,0.018121719360351562,0.02522691898047924
7,S3b,0.31297916173934937,0.2532787322998047,12.501420021057129,0.03060302697122097,0.023636886849999428,0.03529619053006172,0.21839740872383118,0.24604806303977966,13.376789093017578,0.031788330525159836,0.02465975098311901,0.03974537178874016,0.12997770309448242,0.21888108551502228,16.944660186767578,0.0021813963539898396,0.01782980002462864,0.021434346213936806,region_perceptual_apple,4.2796010136604306,0.06926240026950836,0.13190920650959015,19.262229919433594,0.9682116508483887,0.010256577283143997,0.01269784476608038,apple,left,0.07102588564157486,0.1330127865076065,19.093833923339844,1.0,0.01031497772783041,0.012846057303249836
7,S3b,0.335029661655426,0.3116907775402069,13.960853576660156,0.03444213792681694,0.02867736853659153,0.0510791540145874,0.05697093531489372,0.11393406242132187,22.917972564697266,0.6329589486122131,0.013373912312090397,0.018475983291864395,0.22331809997558594,0.29918432235717773,16.16581916809082,0.004774169996380806,0.0060233986005187035,0.01914849877357483,region_perceptual_apple,4.2796010136604306,0.2743423283100128,0.18021462857723236,15.153313636779785,0.3670410215854645,0.03591989353299141,0.04121078550815582,apple,right,0.0833393856883049,0.1369919776916504,21.22164535522461,1.0,0.020287614315748215,0.024843763560056686
8,S3b,0.18262647092342377,0.31424444913864136,13.717544555664062,0.03602050617337227,0.015900451689958572,0.04380139708518982,0.23594698309898376,0.3958461582660675,13.743366241455078,0.0246130358427763,0.010832040570676327,0.04574495553970337,0.13143298029899597,0.26755499839782715,17.072856903076172,0.0028308103792369366,0.00688630435615778,0.020271005108952522,region_perceptual_apple,4.2796010136604306,0.06581389904022217,0.16558575630187988,19.811532974243164,0.975386917591095,0.012044349685311317,0.018205249682068825,apple,left,0.06894613802433014,0.16814303398132324,19.509164810180664,1.0,0.011958475224673748,0.018374474719166756
8,S3b,0.11548458784818649,0.3569922149181366,12.412514686584473,0.02534179575741291,0.011613230220973492,0.036831606179475784,0.050201721489429474,0.13574077188968658,19.22711181640625,0.512951672077179,0.01504381000995636,0.02056543342769146,0.055937789380550385,0.2633119523525238,19.306049346923828,0.0023315430153161287,0.00614878861233592,0.016061406582593918,region_perceptual_apple,4.2796010136604306,0.10206224024295807,0.15413898229599,15.45451545715332,0.48704832792282104,0.01409098505973816,0.019417041912674904,apple,right,0.053168635815382004,0.13862119615077972,18.75466537475586,1.0,0.012995925731956959,0.017230724915862083
9,S3b,0.18140080571174622,0.301351398229599,15.647077560424805,0.029216308146715164,0.02463315613567829,0.05034611001610756,0.28687289357185364,0.44558316469192505,13.881078720092773,0.03616088628768921,0.00974912941455841,0.0333942286670208,0.19726523756980896,0.3672133684158325,16.933897018432617,0.0036071776412427425,0.007868301123380661,0.02391469106078148,region_perceptual_apple,4.2796010136604306,0.068364717066288,0.14780321717262268,22.11077880859375,0.9638391137123108,0.018590735271573067,0.024160509929060936,apple,left,0.0745110884308815,0.1531345695257187,21.552316665649414,1.0,0.018384156748652458,0.02403249777853489
9,S3b,0.2935771644115448,0.2073134332895279,14.629899024963379,0.029327392578125,0.025989916175603867,0.03543893247842789,0.08149813115596771,0.1341584324836731,20.26964569091797,0.500561535358429,0.01627013087272644,0.018834374845027924,0.1302867829799652,0.22723053395748138,15.80115795135498,0.0019738769624382257,0.02403484284877777,0.02254140004515648,region_perceptual_apple,4.2796010136604306,0.18208059668540955,0.12827034294605255,15.954565048217773,0.49943846464157104,0.01013266947120428,0.010660987347364426,apple,right,0.08321725577116013,0.12698118388652802,20.03370475769043,1.0,0.011466320604085922,0.012843655422329903
10,S3b,0.23254863917827606,0.2942356765270233,15.938081741333008,0.015347899869084358,0.006717928685247898,0.025068387389183044,0.23751889169216156,0.33826547861099243,13.547745704650879,0.022609863430261612,0.007173712365329266,0.037616580724716187,0.03967063128948212,0.15391533076763153,19.214107513427734,0.0013964843237772584,0.005171974189579487,0.033886462450027466,region_perceptual_apple,4.2796010136604306,0.054684460163116455,0.10148394107818604,22.777828216552734,0.9773901104927063,0.01806541532278061,0.024471411481499672,apple,left,0.05668182298541069,0.10278961062431335,22.13691520690918,1.0,0.01795968972146511,0.024388428777456284
10,S3b,0.20649707317352295,0.24086645245552063,15.472487449645996,0.012789306230843067,0.008485108613967896,0.02792268432676792,0.08822965621948242,0.09743423014879227,22.55447006225586,0.44438230991363525,0.01316035632044077,0.018963566049933434,0.04209569841623306,0.16362939774990082,16.57193946838379,0.0010925292735919356,0.016880176961421967,0.03767536208033562,region_perceptual_apple,4.2796010136604306,0.17871896922588348,0.10062509775161743,18.377037048339844,0.5556176900863647,0.029850231483578682,0.036756280809640884,apple,right,0.09272926300764084,0.09559593349695206,22.09547233581543,1.0,0.02211720496416092,0.02759474329650402
11,S3b,0.15046824514865875,0.21204786002635956,16.787506103515625,0.012246093712747097,0.027569260448217392,0.03709208592772484,0.294614315032959,0.4730779826641083,12.503875732421875,0.07564575225114822,0.01344439946115017,0.027664076536893845,0.10348882526159286,0.25864946842193604,15.047235488891602,0.0006396484095603228,0.021660199388861656,0.04261915385723114,region_perceptual_apple,4.2796010136604306,0.08483262360095978,0.16670235991477966,19.04389190673828,0.9243542551994324,0.01133896503597498,0.012382612563669682,apple,left,0.10662233829498291,0.17991775274276733,17.764122009277344,1.0,0.011392693035304546,0.012753810733556747
11,S3b,0.38988831639289856,0.4687860608100891,13.994282722473145,0.04602294787764549,0.008839461952447891,0.024944879114627838,0.15591950714588165,0.252402663230896,18.007299423217773,0.654614269733429,0.011887039057910442,0.01867089793086052,0.029994111508131027,0.1710636168718338,21.893884658813477,0.006810302380472422,0.019573509693145752,0.02101798914372921,region_perceptual_apple,4.2796010136604306,0.32038214802742004,0.19209899008274078,13.659034729003906,0.34538573026657104,0.017697887495160103,0.024086374789476395,apple,right,0.1663464605808258,0.21902033686637878,17.442434310913086,1.0,0.012713602744042873,0.019392067566514015
12,S3b,0.18433460593223572,0.2870677709579468,15.602409362792969,0.012785644270479679,0.008227084763348103,0.029985714703798294,0.19401535391807556,0.32595375180244446,13.297174453735352,0.013536376878619194,0.012733833864331245,0.04102010652422905,0.03476911410689354,0.1531173437833786,17.086912155151367,0.0011279296595603228,0.009736198000609875,0.0348619669675827,region_perceptual_apple,4.2796010136604306,0.04945041984319687,0.10117457062005997,21.7650146484375,0.9864636063575745,0.021646756678819656,0.027574051171541214,apple,left,0.04974262788891792,0.10173572599887848,21.624332427978516,1.0,0.021601635962724686,0.02752603031694889
12,S3b,0.09424778074026108,0.16405802965164185,18.159624099731445,0.03315551578998566,0.01260410062968731,0.024998638778924942,0.05730292946100235,0.10912736505270004,24.27341651916504,0.5914672613143921,0.012347694486379623,0.01826881803572178,,,,0.0,,,region_perceptual_apple,4.2796010136604306,0.18262767791748047,0.13604706525802612,16.0563907623291,0.4085327088832855,0.012115923687815666,0.019051626324653625,apple,right,0.06854219734668732,0.11670740693807602,22.12834358215332,1.0,0.011214006692171097,0.01683002896606922
13,S3b,0.2117311805486679,0.26381856203079224,15.60578441619873,0.012784423306584358,0.0080632995814085,0.028936227783560753,0.19974416494369507,0.2880517542362213,13.73351001739502,0.015777587890625,0.012339266017079353,0.042111095041036606,0.03567430377006531,0.1699402928352356,16.559022903442383,0.0011120605049654841,0.013649902306497097,0.03600548952817917,region_perceptual_apple,4.2796010136604306,0.05159320682287216,0.09714752435684204,22.11819839477539,0.984222412109375,0.02217121236026287,0.027611220255494118,apple,left,0.052017007023096085,0.09771598875522614,21.974782943725586,1.0,0.022111516445875168,0.027554798871278763
13,S3b,0.2273203283548355,0.2422088235616684,15.773113250732422,0.015305175445973873,0.008298985660076141,0.025419829413294792,0.04648980125784874,0.08943138271570206,23.00625991821289,0.49840086698532104,0.010694924741983414,0.01617143675684929,0.03293084353208542,0.14196372032165527,19.677242279052734,0.0014086914015933871,0.005753716453909874,0.032180920243263245,region_perceptual_apple,4.2796010136604306,0.1437399834394455,0.1006922647356987,18.517969131469727,0.501599133014679,0.026447350159287453,0.03458845242857933,apple,right,0.053370192646980286,0.09196940809488297,22.387048721313477,1.0,0.018018461763858795,0.024332057684659958
14,S3b,0.1342329978942871,0.19091513752937317,19.631587982177734,0.03038330003619194,0.014499739743769169,0.025089703500270844,0.4295029938220978,0.4154190123081207,13.096814155578613,0.015169677324593067,0.016888631507754326,0.04412658140063286,,,,0.0,,,region_perceptual_apple,4.2796010136604306,0.08796738088130951,0.13153058290481567,21.281082153320312,0.9848303198814392,0.011583209969103336,0.0170097928494215,apple,left,0.09013601392507553,0.1328790783882141,21.10706329345703,1.0,0.011607155203819275,0.01711241714656353
14,S3b,0.23445914685726166,0.24086645245552063,15.489787101745605,0.012789306230843067,0.008485108613967896,0.02792268432676792,0.10551237314939499,0.09743423014879227,22.676910400390625,0.44438230991363525,0.01316035632044077,0.018963566049933434,0.06412532180547714,0.16362939774990082,16.57193946838379,0.0010925292735919356,0.016880176961421967,0.03767536208033562,region_perceptual_apple,4.2796010136604306,0.19315674901008606,0.10062509775161743,18.589954376220703,0.5556176900863647,0.029850231483578682,0.036756280809640884,apple,right,0.11055681854486465,0.09559593349695206,22.220840454101562,1.0,0.02211720496416092,0.02759474329650402
15,S3b,0.20912125706672668,0.25094911456108093,16.023605346679688,0.012763671576976776,0.006439385935664177,0.027157125994563103,0.19277940690517426,0.30282488465309143,14.017793655395508,0.02033081091940403,0.013903629034757614,0.04330337792634964,0.035149622708559036,0.17797306180000305,16.29676628112793,0.0010607909644022584,0.016619399189949036,0.03820938989520073,region_perceptual_apple,4.2796010136604306,0.05364322289824486,0.1007193922996521,22.390491485595703,0.9796691536903381,0.021660275757312775,0.027726072818040848,apple,left,0.0542260967195034,0.10158807784318924,22.165239334106445,1.0,0.021601993590593338,0.02764386683702469
15,S3b,0.15849068760871887,0.1539994329214096,17.060382843017578,0.028933104127645493,0.013819444924592972,0.025068974122405052,0.06241791695356369,0.11954211443662643,23.543283462524414,0.5914672613143921,0.012367963790893555,0.018699122592806816,,,,0.0,,,region_perceptual_apple,4.2796010136604306,0.25610026717185974,0.15671229362487793,14.406478881835938,0.4085327088832855,0.012144314125180244,0.019209975376725197,apple,right,0.08239485323429108,0.13030685484409332,20.749189376831055,1.0,0.011233123019337654,0.017223184928297997
16,S3b,0.2156522125005722,0.2463732659816742,15.624852180480957,0.012642822228372097,0.006413406692445278,0.026962505653500557,0.2897382378578186,0.3227294683456421,13.120601654052734,0.021599121391773224,0.011602407321333885,0.04245758429169655,0.04666253924369812,0.18328091502189636,16.195409774780273,0.0010314941173419356,0.012585347518324852,0.037916816771030426,region_perceptual_apple,4.2796010136604306,0.06227010488510132,0.1000421866774559,21.853771209716797,0.9784008860588074,0.02187134139239788,0.027798503637313843,apple,left,0.06395597010850906,0.10095538944005966,21.555517196655273,1.0,0.02180337905883789,0.027716396376490593
16,S3b,0.20096200704574585,0.40451279282569885,13.636513710021973,0.03907470777630806,0.009302367456257343,0.026178602129220963,0.06518078595399857,0.20284420251846313,18.792179107666016,0.5430908203125,0.013490117155015469,0.020796125754714012,0.01839476078748703,0.3188376724720001,17.29014015197754,0.003988036885857582,0.008867583237588406,0.013759917579591274,region_perceptual_apple,4.2796010136604306,0.15971733629703522,0.13966070115566254,14.431862831115723,0.4569091796875,0.015666872262954712,0.02199443429708481,apple,right,0.06967075169086456,0.1648794710636139,18.351869583129883,1.0,0.012912148609757423,0.019515996798872948
17,S3b,0.1738041192293167,0.2669048011302948,16.09881591796875,0.012508545070886612,0.0060596405528485775,0.027111122384667397,0.2834983766078949,0.3589644134044647,13.48763370513916,0.024644775316119194,0.009162487462162971,0.045598965138196945,0.05395665019750595,0.21511471271514893,16.98508071899414,0.0010510253487154841,0.003945161122828722,0.035187724977731705,region_perceptual_apple,4.2796010136604306,0.05392555519938469,0.10310732573270798,22.756122589111328,0.9753552079200745,0.021528072655200958,0.02786913514137268,apple,left,0.05680552124977112,0.10472828894853592,22.272098541259766,1.0,0.021415507420897484,0.027770882472395897
17,S3b,0.1975731998682022,0.4298338294029236,13.913039207458496,0.03888794034719467,0.009043922647833824,0.026402601972222328,0.07816879451274872,0.2238152176141739,18.206403732299805,0.556835949420929,0.013030734844505787,0.02090279757976532,0.036929842084646225,0.3308248817920685,16.99037742614746,0.004071044735610485,0.008981979452073574,0.013267106376588345,region_perceptual_apple,4.2796010136604306,0.1635212004184723,0.15053366124629974,14.585814476013184,0.44316405057907104,0.015407100319862366,0.022437678650021553,apple,right,0.08032447844743729,0.1798505038022995,18.037500381469727,1.0,0.012680046260356903,0.019619017839431763
18,S3b,0.17526806890964508,0.3221684694290161,15.282712936401367,0.014627684839069843,0.006981542333960533,0.02677694708108902,0.23093192279338837,0.39407873153686523,13.928784370422363,0.03294067457318306,0.0076044052839279175,0.03472750633955002,0.09823806583881378,0.24363939464092255,16.04438018798828,0.0014672850957140326,0.005874508526176214,0.03150089830160141,region_perceptual_apple,4.2796010136604306,0.05329747498035431,0.10567566752433777,22.645221710205078,0.967059314250946,0.01810981146991253,0.02471582032740116,apple,left,0.057042934000492096,0.10933872312307358,22.057607650756836,1.0,0.017903273925185204,0.024614712223410606
18,S3b,0.15099263191223145,0.2657013535499573,15.97058391571045,0.012326659634709358,0.007089819293469191,0.028228847309947014,0.07942231744527817,0.10541298240423203,22.324050903320312,0.44953978061676025,0.012505845166742802,0.019167697057127953,0.08687027543783188,0.24751189351081848,16.387916564941406,0.0011486816219985485,0.006737435702234507,0.03431783244013786,region_perceptual_apple,4.2796010136604306,0.1558472365140915,0.10016019642353058,18.995853424072266,0.5504602193832397,0.029957300052046776,0.037252504378557205,apple,right,0.08073142170906067,0.09856515377759933,22.239093780517578,1.0,0.021837592124938965,0.02781723625957966
19,S3b,0.173549085855484,0.3071129620075226,14.947304725646973,0.014307861216366291,0.008787991479039192,0.03349577262997627,0.22310681641101837,0.3700154721736908,13.70473861694336,0.03423827886581421,0.008507204242050648,0.037130098789930344,0.11695485562086105,0.2835563123226166,14.683481216430664,0.0015148925594985485,0.009011399932205677,0.038132213056087494,region_perceptual_apple,4.2796010136604306,0.050774116069078445,0.10813408344984055,22.9354190826416,0.9657617211341858,0.017866604030132294,0.024908922612667084,apple,left,0.05517296493053436,0.11174461990594864,22.131166458129883,1.0,0.01766238734126091,0.024806920439004898
19,S3b,0.19572444260120392,0.46183618903160095,14.406634330749512,0.03692626953125,0.008923221379518509,0.027286570519208908,0.08485068380832672,0.2245614230632782,17.900569915771484,0.5424560308456421,0.012814568355679512,0.01901071146130562,0.12146802991628647,0.47810059785842896,14.692327499389648,0.003879394382238388,0.0050131878815591335,0.015157368965446949,region_perceptual_apple,4.2796010136604306,0.2016066014766693,0.14148131012916565,14.353578567504883,0.4575439393520355,0.016553333029150963,0.024275794625282288,apple,right,0.09192884713411331,0.1801053136587143,17.538982391357422,1.0,0.013368490152060986,0.019429216161370277
0,S5b,0.31353458762168884,0.4372410774230957,11.15374755859375,0.013856200501322746,0.008466338738799095,0.03736517205834389,0.31554651260375977,0.4111633002758026,13.440146446228027,0.04449829086661339,0.018746381625533104,0.03840305656194687,0.1683291792869568,0.28248411417007446,16.003171920776367,0.0034667968284338713,0.03165443241596222,0.02467477321624756,region_perceptual_apple,4.721302390098572,0.07958041876554489,0.14294636249542236,20.731300354003906,0.9555016756057739,0.014811682514846325,0.018902059644460678,apple,left,0.0873979926109314,0.14807116985321045,20.232200622558594,1.0,0.014598594047129154,0.018931802362203598
0,S5b,0.5647286176681519,0.42516177892684937,7.776673316955566,0.015867918729782104,0.025759950280189514,0.07790507376194,0.05774908512830734,0.15466314554214478,19.752613067626953,0.45782470703125,0.01302191149443388,0.01811322197318077,0.12898536026477814,0.32556286454200745,16.317279815673828,0.0015832518693059683,0.0023733426351100206,0.01644650101661682,region_perceptual_apple,4.721302390098572,0.2852046489715576,0.16796819865703583,11.987464904785156,0.54217529296875,0.029749928042292595,0.03729696571826935,apple,right,0.09716252982616425,0.1559583842754364,16.80404281616211,1.0,0.022007199004292488,0.028419073671102524
1,S5b,0.16294945776462555,0.39984261989593506,14.380752563476562,0.02612914890050888,0.016539067029953003,0.032718054950237274,0.2511933445930481,0.4959520995616913,14.147778511047363,0.06748046725988388,0.009893560782074928,0.02775750868022442,0.18597835302352905,0.4058929681777954,14.518600463867188,0.0030651853885501623,0.012479069642722607,0.023345449939370155,region_perceptual_apple,4.721302390098572,0.0856090635061264,0.17110812664031982,19.368764877319336,0.9325194954872131,0.01323414035141468,0.018996315076947212,apple,left,0.09866662323474884,0.18176469206809998,18.96336555480957,1.0,0.01299011055380106,0.01885538548231125
1,S5b,0.10507706552743912,0.2641090750694275,15.275310516357422,0.03564453125,0.013064217753708363,0.028921352699398994,0.04554908350110054,0.13260085880756378,21.997039794921875,0.598925769329071,0.011531654745340347,0.017646122723817825,0.26719731092453003,0.5224599838256836,11.678525924682617,0.0028747557662427425,0.02129041962325573,0.025673262774944305,region_perceptual_apple,4.721302390098572,0.12165524810552597,0.14097778499126434,15.681086540222168,0.40107420086860657,0.013182977214455605,0.01901077851653099,apple,right,0.047457143664360046,0.12862059473991394,21.167142868041992,1.0,0.011282587423920631,0.016742147505283356
2,S5b,0.30085426568984985,0.3971957862377167,15.2891263961792,0.023536376655101776,0.017281120643019676,0.02677045203745365,0.2827461361885071,0.42103344202041626,13.998554229736328,0.09731078892946243,0.007833489216864109,0.023742401972413063,0.2526302933692932,0.4103173315525055,13.461973190307617,0.0029565428849309683,0.01694590225815773,0.023852422833442688,region_perceptual_apple,4.721302390098572,0.08536858856678009,0.16512998938560486,20.885066986083984,0.9026892185211182,0.014605680480599403,0.019629433751106262,apple,left,0.1067257672548294,0.1814243644475937,19.48927879333496,1.0,0.013813387602567673,0.01896505057811737
2,S5b,0.15103845298290253,0.2546817660331726,12.056299209594727,0.031523436307907104,0.024122579023241997,0.0349750779569149,0.05347096547484398,0.13854429125785828,21.047027587890625,0.6612280011177063,0.012831931933760643,0.01965230703353882,0.2699489891529083,0.4031723141670227,10.428132057189941,0.0036853025667369366,0.029086677357554436,0.03199757635593414,region_perceptual_apple,4.721302390098572,0.15886542201042175,0.1439099907875061,12.464165687561035,0.3387719690799713,0.028805464506149292,0.03654851019382477,apple,right,0.05941106379032135,0.13652577996253967,19.147859573364258,1.0,0.016980033367872238,0.023627813905477524
3,S5b,0.16128641366958618,0.29226744174957275,15.896735191345215,0.035358887165784836,0.009294268675148487,0.02565137669444084,0.21125170588493347,0.36193129420280457,13.92937183380127,0.05078491196036339,0.016282841563224792,0.030638130381703377,0.02931869588792324,0.1449674367904663,17.64800262451172,0.003055419772863388,0.01656670868396759,0.02371116727590561,region_perceptual_apple,4.721302390098572,0.07442334294319153,0.1506016105413437,21.114517211914062,0.9492150545120239,0.019147660583257675,0.0246079433709383,apple,left,0.0772370994091034,0.1544378101825714,20.55584144592285,1.0,0.019066860899329185,0.024403976276516914
3,S5b,0.10661393404006958,0.10812116414308548,17.08197021484375,0.009061278775334358,0.03231628239154816,0.037329476326704025,0.09825590997934341,0.19118668138980865,18.9737548828125,0.4594689905643463,0.015505224466323853,0.019062602892518044,0.10739102959632874,0.23629167675971985,11.939872741699219,0.0006860351422801614,0.02408386394381523,0.04010139778256416,region_perceptual_apple,4.721302390098572,0.22122524678707123,0.1299067735671997,15.943431854248047,0.5405309796333313,0.009137657471001148,0.010038714855909348,apple,right,0.1145971491932869,0.15813247859477997,18.358882904052734,1.0,0.010752945207059383,0.012647535651922226
4,S5b,0.19545263051986694,0.26809000968933105,13.786062240600586,0.03449340909719467,0.020670225843787193,0.03871990367770195,0.26021069288253784,0.4143667221069336,14.514795303344727,0.0278173815459013,0.021047618240118027,0.03910014405846596,0.34054964780807495,0.4010463356971741,13.665822982788086,0.004721679724752903,0.01761418767273426,0.027704522013664246,region_perceptual_apple,4.721302390098572,0.05806071311235428,0.11547725647687912,22.475969314575195,0.97218257188797,0.017354927957057953,0.02329595945775509,apple,left,0.06130855157971382,0.11975524574518204,22.154691696166992,1.0,0.017444079741835594,0.023288914933800697
4,S5b,0.29967445135116577,0.36964911222457886,13.622769355773926,0.021715087816119194,0.016553325578570366,0.028404416516423225,0.07480227947235107,0.1341158002614975,20.931283950805664,0.584484875202179,0.015065422281622887,0.017328504472970963,0.27295422554016113,0.41131946444511414,13.598723411560059,0.0026513671036809683,0.01375990454107523,0.024438656866550446,region_perceptual_apple,4.721302390098572,0.28764814138412476,0.1659502387046814,14.483049392700195,0.41551512479782104,0.016968898475170135,0.022740649059414864,apple,right,0.10307583957910538,0.14583314955234528,19.088619232177734,1.0,0.014626291580498219,0.018362971022725105
5,S5b,0.15296906232833862,0.2251308113336563,17.060102462768555,0.012252196669578552,0.012947818264365196,0.03705127537250519,0.19781412184238434,0.39524996280670166,13.850542068481445,0.021693114191293716,0.008040055632591248,0.043209437280893326,0.047178614884614944,0.08451487869024277,17.597553253173828,0.0009252929594367743,0.03565650060772896,0.05604705587029457,region_perceptual_apple,4.721302390098572,0.045661818236112595,0.12294033169746399,22.124387741088867,0.9783068895339966,0.01124172005802393,0.015893589705228806,apple,left,0.04746342822909355,0.1242939755320549,21.88682746887207,1.0,0.011193997226655483,0.01603570580482483
5,S5b,0.23521411418914795,0.3139019310474396,15.313692092895508,0.015931395813822746,0.009673641994595528,0.02949182689189911,0.06684023141860962,0.11982206255197525,21.355918884277344,0.4923339784145355,0.013676255941390991,0.01954583078622818,0.02562703937292099,0.06721252202987671,18.84628677368164,0.0020019530784338713,0.043797582387924194,0.05976790189743042,region_perceptual_apple,4.721302390098572,0.12904050946235657,0.09802359342575073,17.811687469482422,0.5076659917831421,0.015865100547671318,0.019815664738416672,apple,right,0.07053504884243011,0.10522755980491638,20.966678619384766,1.0,0.01320228073745966,0.01735658198595047
6,S5b,0.42212456464767456,0.3840143084526062,14.749394416809082,0.036457519978284836,0.01583065465092659,0.04080412536859512,0.434763103723526,0.4562421441078186,15.703892707824707,0.03197875991463661,0.01351115945726633,0.03428272157907486,0.27905598282814026,0.3505293130874634,17.422035217285156,0.0054125976748764515,0.0040367948822677135,0.022093193605542183,region_perceptual_apple,4.721302390098572,0.06347717344760895,0.14856742322444916,23.328140258789062,0.9680212140083313,0.010760040022432804,0.01655276119709015,apple,left,0.07252810150384903,0.1544267237186432,23.086742401123047,1.0,0.010721257887780666,0.016601454466581345
