run,task,config,kind,index,value
precise_6a_final60,apple,S3b,div,38,0.015487149357795715
precise_6a_final60,apple,S3b,div,39,0.025062542408704758
precise_6a_final60,apple,S4b,cv,0,0.20024219304323196
precise_6a_final60,apple,S4b,cv,1,0.2314316913485527
precise_6a_final60,apple,S4b,cv,2,0.17010584026575087
precise_6a_final60,apple,S4b,cv,3,0.1857907369732857
precise_6a_final60,apple,S4b,cv,4,0.15759562999010085
precise_6a_final60,apple,S4b,cv,5,0.15448773950338363
precise_6a_final60,apple,S4b,cv,6,0.10483011975884438
precise_6a_final60,apple,S4b,cv,7,0.13565938472747802
precise_6a_final60,apple,S4b,cv,8,0.1596912145614624
precise_6a_final60,apple,S4b,cv,9,0.19213054180145264
precise_6a_final60,apple,S4b,cv,10,0.03534419350326061
precise_6a_final60,apple,S4b,cv,11,0.09875235855579376
precise_6a_final60,apple,S4b,cv,12,0.16711730659008026
precise_6a_final60,apple,S4b,cv,13,0.054610497877001764
precise_6a_final60,apple,S4b,cv,14,0.08147288262844085
precise_6a_final60,apple,S4b,cv,15,0.1671560600399971
precise_6a_final60,apple,S4b,cv,16,0.18875329196453094
precise_6a_final60,apple,S4b,cv,17,0.18056183755397798
precise_6a_final60,apple,S4b,cv,18,0.03484563753008842
precise_6a_final60,apple,S4b,cv,19,0.15774282664060593
precise_6a_final60,apple,S4b,cv,20,0.22430627048015594
precise_6a_final60,apple,S4b,cv,21,0.22421170324087142
precise_6a_final60,apple,S4b,cv,22,0.16550941318273543
precise_6a_final60,apple,S4b,cv,23,0.061651700735092164
precise_6a_final60,apple,S4b,cv,24,0.16999834328889846
precise_6a_final60,apple,S4b,cv,25,0.1517854690551758
precise_6a_final60,apple,S4b,cv,26,0.14600932598114014
precise_6a_final60,apple,S4b,cv,27,0.03462357483804226
precise_6a_final60,apple,S4b,cv,28,0.08960063681006432
precise_6a_final60,apple,S4b,cv,29,0.13366709500551224
precise_6a_final60,apple,S4b,cv,30,0.2525953114032745
precise_6a_final60,apple,S4b,cv,31,0.07017636820673942
precise_6a_final60,apple,S4b,cv,32,0.17421881407499312
precise_6a_final60,apple,S4b,cv,33,0.16847356259822846
precise_6a_final60,apple,S4b,cv,34,0.1711040571331978
precise_6a_final60,apple,S4b,cv,35,0.17666607350111008
precise_6a_final60,apple,S4b,cv,36,0.14409547597169875
precise_6a_final60,apple,S4b,cv,37,0.06410961784422398
precise_6a_final60,apple,S4b,cv,38,0.16898765414953232
precise_6a_final60,apple,S4b,cv,39,0.13168885037302971
precise_6a_final60,apple,S4b,cv,40,0.13314662799239158
precise_6a_final60,apple,S4b,cv,41,0.08900222554802895
precise_6a_final60,apple,S4b,cv,42,0.15649736076593398
precise_6a_final60,apple,S4b,cv,43,0.03678956590592861
precise_6a_final60,apple,S4b,cv,44,0.15481198728084564
precise_6a_final60,apple,S4b,cv,45,0.18645281493663787
precise_6a_final60,apple,S4b,cv,46,0.17286348193883896
precise_6a_final60,apple,S4b,cv,47,0.06904730461537838
precise_6a_final60,apple,S4b,cv,48,0.12477634027600289
precise_6a_final60,apple,S4b,cv,49,0.2657263934612274
precise_6a_final60,apple,S4b,cv,50,0.04962444491684437
precise_6a_final60,apple,S4b,cv,51,0.2477104589343071
precise_6a_final60,apple,S4b,cv,52,0.1452118784189224
precise_6a_final60,apple,S4b,cv,53,0.03790150247514248
precise_6a_final60,apple,S4b,cv,54,0.1440955489873886
precise_6a_final60,apple,S4b,cv,55,0.13838410526514053
precise_6a_final60,apple,S4b,cv,56,0.2410261422395706
precise_6a_final60,apple,S4b,cv,57,0.18761388659477235
precise_6a_final60,apple,S4b,cv,58,0.04580645002424717
precise_6a_final60,apple,S4b,cv,59,0.04464259035885334
precise_6a_final60,apple,S4b,div,0,0.02453935705125332
precise_6a_final60,apple,S4b,div,1,0.027017885819077492
precise_6a_final60,apple,S4b,div,2,0.023645637556910515
precise_6a_final60,apple,S4b,div,3,0.019110918045043945
precise_6a_final60,apple,S4b,div,4,0.027771715074777603
precise_6a_final60,apple,S4b,div,5,0.021810879930853844
precise_6a_final60,apple,S4b,div,6,0.02672533690929413
precise_6a_final60,apple,S4b,div,7,0.02189451828598976
precise_6a_final60,apple,S4b,div,8,0.01902724616229534
precise_6a_final60,apple,S4b,div,9,0.020563315600156784
precise_6a_final60,apple,S4b,div,10,0.016904449090361595
precise_6a_final60,apple,S4b,div,11,0.01638983003795147
precise_6a_final60,apple,S4b,div,12,0.017681976780295372
precise_6a_final60,apple,S4b,div,13,0.01792321912944317
precise_6a_final60,apple,S4b,div,14,0.014009207487106323
precise_6a_final60,apple,S4b,div,15,0.01826287992298603
precise_6a_final60,apple,S4b,div,16,0.02519882284104824
precise_6a_final60,apple,S4b,div,17,0.021421415731310844
precise_6a_final60,apple,S4b,div,18,0.0199919231235981
precise_6a_final60,apple,S4b,div,19,0.016049128025770187
precise_6a_final60,apple,S4b,div,20,0.016426146030426025
precise_6a_final60,apple,S4b,div,21,0.015228930860757828
precise_6a_final60,apple,S4b,div,22,0.02294500358402729
precise_6a_final60,apple,S4b,div,23,0.03557223081588745
precise_6a_final60,apple,S4b,div,24,0.015034087933599949
precise_6a_final60,apple,S4b,div,25,0.018603965640068054
precise_6a_final60,apple,S4b,div,26,0.014628399163484573
precise_6a_final60,apple,S4b,div,27,0.014782845042645931
precise_6a_final60,apple,S4b,div,28,0.020937561988830566
precise_6a_final60,apple,S4b,div,29,0.015228930860757828
precise_6a_final60,apple,S4b,div,30,0.015001298859715462
precise_6a_final60,apple,S4b,div,31,0.01842585951089859
precise_6a_final60,apple,S4b,div,32,0.013899884186685085
precise_6a_final60,apple,S4b,div,33,0.028367208316922188
precise_6a_final60,apple,S4b,div,34,0.014485678635537624
precise_6a_final60,apple,S4b,div,35,0.02934454008936882
precise_6a_final60,apple,S4b,div,36,0.014953350648283958
precise_6a_final60,apple,S4b,div,37,0.014466422609984875
precise_6a_final60,apple,S4b,div,38,0.01469807792454958
precise_6a_final60,apple,S4b,div,39,0.026434708386659622
precise_6a_final60,apple,S5b,cv,0,0.23423708528280257
precise_6a_final60,apple,S5b,cv,1,0.23885480612516402
precise_6a_final60,apple,S5b,cv,2,0.1701822131872177
precise_6a_final60,apple,S5b,cv,3,0.19216254949569703
precise_6a_final60,apple,S5b,cv,4,0.1521890789270401
precise_6a_final60,apple,S5b,cv,5,0.1462278574705124
precise_6a_final60,apple,S5b,cv,6,0.09379822686314583
precise_6a_final60,apple,S5b,cv,7,0.1405223563313484
precise_6a_final60,apple,S5b,cv,8,0.1641897141933441
precise_6a_final60,apple,S5b,cv,9,0.19711081683635712
precise_6a_final60,apple,S5b,cv,10,0.040648768097162245
precise_6a_final60,apple,S5b,cv,11,0.10637581795454025
precise_6a_final60,apple,S5b,cv,12,0.16668975055217744
precise_6a_final60,apple,S5b,cv,13,0.06010977327823639
precise_6a_final60,apple,S5b,cv,14,0.07560501098632813
precise_6a_final60,apple,S5b,cv,15,0.16954336911439896
precise_6a_final60,apple,S5b,cv,16,0.20959589034318923
precise_6a_final60,apple,S5b,cv,17,0.200132092833519
precise_6a_final60,apple,S5b,cv,18,0.03463655319064855
precise_6a_final60,apple,S5b,cv,19,0.16722642928361892
precise_6a_final60,apple,S5b,cv,20,0.22537138760089875
precise_6a_final60,apple,S5b,cv,21,0.2346553698182106
precise_6a_final60,apple,S5b,cv,22,0.16995264887809752
precise_6a_final60,apple,S5b,cv,23,0.0628151100128889
precise_6a_final60,apple,S5b,cv,24,0.1614538088440895
precise_6a_final60,apple,S5b,cv,25,0.16810791343450546
precise_6a_final60,apple,S5b,cv,26,0.14872838854789733
precise_6a_final60,apple,S5b,cv,27,0.03290101960301399
precise_6a_final60,apple,S5b,cv,28,0.08050320520997048
precise_6a_final60,apple,S5b,cv,29,0.14864865988492965
precise_6a_final60,apple,S5b,cv,30,0.25226861089468
precise_6a_final60,apple,S5b,cv,31,0.07784197926521301
precise_6a_final60,apple,S5b,cv,32,0.2014872044324875
precise_6a_final60,apple,S5b,cv,33,0.1647355243563652
precise_6a_final60,apple,S5b,cv,34,0.16683588325977325
precise_6a_final60,apple,S5b,cv,35,0.1962697073817253
precise_6a_final60,apple,S5b,cv,36,0.14839988052845002
precise_6a_final60,apple,S5b,cv,37,0.07020282819867134
precise_6a_final60,apple,S5b,cv,38,0.18760192394256592
precise_6a_final60,apple,S5b,cv,39,0.12558096498250962
precise_6a_final60,apple,S5b,cv,40,0.12989673539996147
precise_6a_final60,apple,S5b,cv,41,0.07795452624559403
precise_6a_final60,apple,S5b,cv,42,0.15448622703552245
precise_6a_final60,apple,S5b,cv,43,0.03971746899187565
precise_6a_final60,apple,S5b,cv,44,0.16536680608987808
precise_6a_final60,apple,S5b,cv,45,0.1923035740852356
precise_6a_final60,apple,S5b,cv,46,0.16950771063566208
precise_6a_final60,apple,S5b,cv,47,0.08276676163077354
precise_6a_final60,apple,S5b,cv,48,0.1387535400688648
precise_6a_final60,apple,S5b,cv,49,0.2620157912373543
precise_6a_final60,apple,S5b,cv,50,0.053285056725144386
precise_6a_final60,apple,S5b,cv,51,0.24079055488109588
precise_6a_final60,apple,S5b,cv,52,0.15401600450277328
precise_6a_final60,apple,S5b,cv,53,0.03976692296564579
precise_6a_final60,apple,S5b,cv,54,0.14432150945067407
precise_6a_final60,apple,S5b,cv,55,0.14404996186494828
precise_6a_final60,apple,S5b,cv,56,0.2472742572426796
precise_6a_final60,apple,S5b,cv,57,0.19823414981365203
precise_6a_final60,apple,S5b,cv,58,0.0493558332324028
precise_6a_final60,apple,S5b,cv,59,0.0426828283816576
precise_6a_final60,apple,S5b,div,0,0.0281065646559
precise_6a_final60,apple,S5b,div,1,0.02951381914317608
precise_6a_final60,apple,S5b,div,2,0.025150327011942863
precise_6a_final60,apple,S5b,div,3,0.019970310851931572
precise_6a_final60,apple,S5b,div,4,0.031739529222249985
precise_6a_final60,apple,S5b,div,5,0.025134576484560966
precise_6a_final60,apple,S5b,div,6,0.03023737668991089
precise_6a_final60,apple,S5b,div,7,0.02072266675531864
precise_6a_final60,apple,S5b,div,8,0.02067875675857067
precise_6a_final60,apple,S5b,div,9,0.019753525033593178
precise_6a_final60,apple,S5b,div,10,0.018816612660884857
precise_6a_final60,apple,S5b,div,11,0.015345142222940922
precise_6a_final60,apple,S5b,div,12,0.018101396039128304
precise_6a_final60,apple,S5b,div,13,0.018277911469340324
precise_6a_final60,apple,S5b,div,14,0.01541041862219572
precise_6a_final60,apple,S5b,div,15,0.0192805714905262
precise_6a_final60,apple,S5b,div,16,0.026378760114312172
precise_6a_final60,apple,S5b,div,17,0.018990270793437958
precise_6a_final60,apple,S5b,div,18,0.022107357159256935
precise_6a_final60,apple,S5b,div,19,0.01699177734553814
precise_6a_final60,apple,S5b,div,20,0.017895368859171867
precise_6a_final60,apple,S5b,div,21,0.015064077451825142
precise_6a_final60,apple,S5b,div,22,0.02312476933002472
precise_6a_final60,apple,S5b,div,23,0.03114962950348854
precise_6a_final60,apple,S5b,div,24,0.0140237333253026
precise_6a_final60,apple,S5b,div,25,0.017068680375814438
precise_6a_final60,apple,S5b,div,26,0.013891514390707016
precise_6a_final60,apple,S5b,div,27,0.013470571488142014
precise_6a_final60,apple,S5b,div,28,0.020456386730074883
precise_6a_final60,apple,S5b,div,29,0.015064077451825142
precise_6a_final60,apple,S5b,div,30,0.013995380140841007
precise_6a_final60,apple,S5b,div,31,0.017122698947787285
precise_6a_final60,apple,S5b,div,32,0.01583438366651535
precise_6a_final60,apple,S5b,div,33,0.027422869578003883
precise_6a_final60,apple,S5b,div,34,0.014794203452765942
precise_6a_final60,apple,S5b,div,35,0.02943391166627407
precise_6a_final60,apple,S5b,div,36,0.01539984717965126
