run,task,config,batch,view,frame,grip_cent_m
policy_proxy_cereal_box,cereal_box,T25,15,right,4,0.013294464908540249
policy_proxy_cereal_box,cereal_box,T25,15,right,5,0.009190957061946392
policy_proxy_cereal_box,cereal_box,T25,15,right,6,0.016741305589675903
policy_proxy_cereal_box,cereal_box,T25,15,right,7,0.010464668273925781
policy_proxy_cereal_box,cereal_box,T25,15,right,8,0.030828772112727165
policy_proxy_cereal_box,cereal_box,T25,15,right,9,0.026057418435811996
policy_proxy_cereal_box,cereal_box,T25,15,right,10,0.022003065794706345
policy_proxy_cereal_box,cereal_box,T25,16,left,1,0.05208887159824371
policy_proxy_cereal_box,cereal_box,T25,16,left,2,0.04914356768131256
policy_proxy_cereal_box,cereal_box,T25,16,left,3,0.06415528059005737
policy_proxy_cereal_box,cereal_box,T25,16,left,4,0.05853937566280365
policy_proxy_cereal_box,cereal_box,T25,16,left,5,0.032445263117551804
policy_proxy_cereal_box,cereal_box,T25,16,left,6,0.02457834966480732
policy_proxy_cereal_box,cereal_box,T25,16,left,7,0.11906859278678894
policy_proxy_cereal_box,cereal_box,T25,16,left,8,0.09529190510511398
policy_proxy_cereal_box,cereal_box,T25,16,left,9,0.15585999190807343
policy_proxy_cereal_box,cereal_box,T25,16,left,10,0.0617196187376976
policy_proxy_cereal_box,cereal_box,T25,16,right,1,0.044420886784791946
policy_proxy_cereal_box,cereal_box,T25,16,right,2,0.045272186398506165
policy_proxy_cereal_box,cereal_box,T25,16,right,3,0.0544615164399147
policy_proxy_cereal_box,cereal_box,T25,16,right,4,0.051521819084882736
policy_proxy_cereal_box,cereal_box,T25,16,right,5,0.04333898797631264
policy_proxy_cereal_box,cereal_box,T25,16,right,6,0.0703408271074295
policy_proxy_cereal_box,cereal_box,T25,16,right,7,0.04860634356737137
policy_proxy_cereal_box,cereal_box,T25,16,right,8,0.0538703016936779
policy_proxy_cereal_box,cereal_box,T25,16,right,9,0.07007207721471786
